2.948181;2.250519
15.119264;17.091637
11.092462;0.066295
2.872749;3.865632
15.703152;17.018734
10.891532;2.522142
3.035040;2.568468
16.316540;17.188513
9.615422;1.290684
2.906625;2.934129
14.208288;16.790541
11.933056;0.015421
2.599177;2.997966
14.578316;16.516319
11.156534;-3.548295
3.153426;2.950145
15.330197;17.180262
9.362695;0.292465
3.223782;3.572225
14.419531;16.602842
9.225179;0.357784
2.971169;3.482052
16.058029;16.912146
9.472662;-0.378301
2.889872;3.157051
15.449706;16.700752
8.726062;1.692497
3.106894;2.425177
14.952414;17.040178
10.383771;0.835157
2.948867;3.523854
15.349268;17.242279
10.269748;-1.899321
2.780617;2.940631
14.804687;16.882189
10.151138;-0.973376
2.766302;3.307640
15.593480;17.136686
12.323320;-0.355611
3.027839;3.632907
16.123716;16.908125
12.214725;-0.290439
3.201075;3.834979
15.398836;17.127142
10.598162;-1.103090
2.980920;3.616795
13.878850;17.050938
10.086639;0.237326
2.968284;3.691353
13.782992;17.272886
11.620169;-1.193676
3.229698;3.251103
15.843604;17.128389
9.525075;-0.290839
2.704401;2.447026
15.689420;16.669071
11.546186;-0.428976
2.761589;2.834249
14.657564;17.119194
11.968046;1.582675
3.226820;3.066930
14.280922;16.864027
10.737449;3.213378
3.244158;2.911567
16.142815;17.047974
9.198915;0.130902
3.157784;1.650661
14.264657;16.787102
6.941415;-0.589552
2.729500;3.602898
16.763918;17.029894
11.550065;-0.651484
3.421961;3.816820
13.811103;17.294382
11.770283;1.241809
3.127814;2.786583
15.499167;16.893505
12.772633;1.426691
2.833106;3.351760
14.866343;17.112719
10.612843;-1.967526
3.308146;3.638395
13.230470;16.906990
8.797312;2.301152
2.809243;2.983979
16.298798;16.767424
11.716466;1.030752
2.771409;2.900242
16.582767;17.079498
12.309411;-1.442735
3.119006;3.511842
14.528497;17.160328
9.812474;1.275726
2.952476;3.060424
13.651143;17.048746
12.121798;2.357935
3.250587;3.834353
16.209087;16.854809
13.422799;-2.285564
2.856352;2.495405
14.315681;17.026903
14.032230;2.362989
2.865201;3.451924
15.395056;16.596125
12.943726;-0.788762
3.114036;2.383049
14.031055;16.919762
7.790569;0.902116
3.071879;3.252547
15.634639;16.673443
7.217235;-2.152392
2.970024;2.081698
14.805570;17.025591
11.778749;1.220861
2.857914;2.960336
15.707581;16.968189
11.790750;-1.935739
3.074607;2.907323
15.087132;17.075026
9.140376;0.774357
3.089107;3.015914
16.070318;16.655725
9.233668;-0.936700
2.759110;2.748991
14.494363;17.107061
9.714795;0.317743
2.610756;2.581063
15.755976;17.188978
13.982347;-0.534752
2.977360;2.787859
16.119455;17.407555
11.834442;-1.768986
3.257605;3.531279
14.584497;17.146200
10.321542;1.924263
3.036210;3.076979
13.752295;17.011856
